,0-OnTrain,1-OnTrain,2-OnTrain,3-OnTrain,4-OnTrain,5-OnTrain,K-Means
1495,0.016837306,0.045555066,0.001548895,0.042093452,0.026075905,0.02117445,1
1496,-0.01753239,0.002020153,-0.009737041,0.052723325999999994,0.027106155,-0.06736837,2
1497,-0.013255059,-0.024610003,0.00026637,0.013587733999999999,0.03963232,-0.0125682,0
1498,-0.0057442859999999995,0.03333963,-0.00045860800000000005,0.036433942999999996,0.021672279,-0.037092354,2
1499,-0.02413319,0.028683998,-0.02237866,0.001926947,0.021676524,-0.031372588,2
1500,-0.008945308,0.03509474,-0.053803752999999996,-0.06859709,-0.022095967,0.04188334,3
1501,0.02446679,0.02408786,0.014088283,-0.040111400000000005,0.020763444,-0.00547965,1
1502,-0.032350846,-0.000606766,-0.06393185,-0.032590166000000004,-0.016645768999999998,0.029528707,3
1503,0.03943475,0.014511833,0.030250771,-0.0033492920000000002,-0.01536838,-0.012660943000000001,1
1504,0.05230437,0.048137902999999996,0.038813237,-0.014269306,-0.010961008999999999,-0.001876176,1
1505,0.009351359,-0.02559939,0.014599773,0.029436382999999997,-0.015083285,0.022134578,1
1506,0.008938059,-0.02127681,-0.01217448,-0.040364295,-0.022319412,0.0362992,5
1507,0.025651538999999998,-0.007467728000000001,-0.004067987,-0.042379602999999995,-0.007743430999999999,0.0375757,5
1508,0.008161009,-0.013528667,0.026993586,-0.028197614,-0.035585913999999996,0.036485593999999996,5
1509,0.005360775,0.039522257000000005,0.01848537,-0.006332343000000001,0.029384606,-0.033829704,2
1510,0.018225642,0.016067125,0.06343922,0.010860933,0.004250619000000001,-0.027911172999999997,0
1511,-0.017136758000000002,-0.052080947999999995,0.0055714119999999995,0.042879283,-0.023947904,-0.007410081,4
1512,0.019608432,-0.016686283,0.044811733,0.037541557,0.026049701,0.017575333000000002,1
1513,-0.00864476,-0.022636259,-0.046577565,-0.02393703,-0.03299938,0.027404591000000002,4
1514,0.02672165,0.052251544000000004,-0.061461247999999996,-0.04336461,-0.010385837,0.048960518,3
1515,-0.02439299,-0.021848394,-0.018649599,0.00674588,-0.00041589400000000004,-0.058982063,2
1516,-0.011420458,-0.032311738,-0.03637884,0.03473382,0.015162011000000001,-0.020893481999999998,2
1517,0.008427658000000001,0.008858319,0.014222001000000001,-0.029305632999999998,-0.01797702,0.06552268,5
1518,-0.031467125,0.006719765999999999,-0.000994912,-0.037371565,-0.011184703,-0.023320891,2
1519,-0.006484594000000001,-0.008708783000000001,-0.01438525,-0.002393748,-0.014868982,0.034926727000000005,5
1520,-0.051256794,-0.059423067,0.056753535,0.06143952,-0.007884172,-0.04790404,0
1521,-0.025383582000000002,0.015256675,-0.02977893,0.020484157,0.021415666,-0.05591469999999999,2
1522,0.033309292000000004,0.026805347,-0.003950653,-0.016027700000000002,-0.003843617,0.058828004,5
1523,-0.022641482,0.019626841000000003,-0.010625782,0.023556547,0.026346102000000003,-0.04969083,2
1524,-0.018310731,0.03227632,-0.043006225999999995,-0.048988547,-0.010712355,-0.006539395,3
1525,-0.034217007,-0.022681747000000002,0.020258378,0.04395347,0.006782501999999999,-0.023955416,0
1526,0.042847287000000005,0.032319736,0.000815515,0.007906947,-0.00040822199999999997,-0.006095721,1
1527,-0.001391852,-0.027659124,0.00988984,-0.014410085,-0.019350067,0.04633854,5
1528,0.010025431999999999,0.040597163,-0.066294305,-0.04593516,-0.02554999,0.02567654,3
1529,-0.012682578,0.022580002000000002,0.0021763520000000003,0.027497097999999998,0.031376217000000005,-0.043793492,2
1530,0.030737037000000002,-0.013448835,0.012360217,0.02608953,0.011771223,0.024075392999999997,1
1531,0.022221535,0.0020318470000000003,-0.018201025,-0.021407465,-0.0156523,0.054396935,5
1532,0.025007874,0.013651275,-0.041748025,0.024993084,0.00243891,-0.03917907,2
1533,0.00957759,0.039381247,0.02336648,0.005425624,0.022945141000000002,-0.04062753,0
1534,-0.054773252,-0.01433838,-0.031085024,-0.026345469,-0.000695505,-0.014782691,4
1535,0.007416649,-0.0017050020000000002,0.014813372,-0.018381946,-0.012488396,0.059509303,5
1536,0.004461755,0.05631731,-0.06552505,-0.014288179,-0.006683061,0.002406643,3
1537,-0.016426763,0.018716792,-0.00809276,0.027934305,0.023992227,-0.05729753,2
1538,0.010769061000000002,0.012103794,0.026231099,-0.012217269,-0.026628517,0.058044683,5
1539,-0.009894871999999999,-0.019708201,0.00095404,-0.03293746,-0.034904864,0.048949756,5
1540,-0.0054156230000000005,0.01611005,-0.021423826,0.01802647,0.027907712,-0.05101896400000001,2
1541,-0.026754148,-0.033482099999999994,-0.003742231,0.014603775,-0.043036215,0.025890222,4
1542,-0.05083954,-0.057486337,0.08058334,0.01031983,-0.002734549,-0.031003392999999997,0
1543,0.01695718,-0.00590204,0.04115144,-0.0034188829999999997,-0.010313823,0.049978282,1
1544,0.046752225999999994,0.011805066999999999,0.021959193,-0.017940346,0.015012132,0.015426101999999999,1
1545,-0.065977335,-0.055849787000000005,-0.0187888,-0.040316142,-0.027893871,-0.01598868,4
1546,-0.000928843,0.019105623999999998,-0.02125559,0.02279022,0.020053733,0.04637881,5
1547,0.006249968000000001,-0.006704349,0.023225599999999996,-0.018173313,-0.022291299999999997,0.05543291,5
1548,-0.010662578999999998,0.025360517000000003,-0.009206029000000001,-0.031199435,-0.0033407520000000002,-0.028057745,2
1549,-0.009681351,0.014911273999999999,0.038505446,0.021887307999999998,0.03993359,-0.037503063999999996,0
1550,-0.001694696,-0.026889378,0.04818796,0.0069263680000000005,-0.012888763000000001,0.030383216,1
1551,0.023710812999999997,-0.015922217,-0.0014870839999999998,-0.031633697,-0.016453842,0.039962724,5
1552,0.03276374,0.03171312,0.03318297,-0.005513203,0.001695254,0.06435998,1
1553,0.028107168,0.021170806,-0.040399723,0.009416854,-0.005112088,0.043093282999999996,5
1554,0.02153316,-0.012314037,0.02652521,0.017271413,0.0031923000000000003,0.03190349,1
1555,0.000783937,0.02094082,0.031531303999999996,0.007435758000000001,0.032168888,-0.04552312,0
1556,0.04519347,0.047235608,0.011257525,-0.07032842,0.003171057,0.06237469599999999,5
1557,0.007891008,-0.0047386,-0.000356979,0.013715736999999999,0.014385703,0.038868688,1
1558,-0.011519483,0.000842793,0.019789388,0.027983672999999997,-0.009898823000000001,0.027082707999999997,1
1559,0.020666696000000002,0.04312669,-0.06689432,-0.047320884,-0.007444796,0.020571293,3
1560,0.009208353,0.023221818999999998,0.032821745,0.0274337,0.035013624,-0.04803667,0
1561,-0.021762356,0.010995692,0.022264997999999998,0.034036957,0.019321254,-0.05488904,0
1562,0.02835959,-0.005795822,0.045407638,0.011814648,-0.0016476029999999999,0.037604425,1
1563,-0.04415508,-0.02786824,-0.030660992,-0.034550622,-0.034167457000000005,0.04371742,4
1564,0.004462248,0.024838874,-0.017650533,-0.023195563,-0.003452782,0.068187855,5
1565,-0.025238097,0.018178503999999998,-0.04413379,0.01263057,-0.011907836000000002,-0.028073953,2
1566,-0.021660257000000002,0.024878755,-0.024085,-0.005280481,0.015491516,-0.04562538,2
1567,0.011377168,0.04214512,0.002373403,0.038625754,0.048669282,-0.03479538,2
1568,0.020637745,0.07889327,-0.02095372,-0.03471499,-0.003607315,0.03258357,3
1569,0.052233222999999995,0.041995134,0.029787246,-0.04202401,0.024111025,0.052555554000000004,5
1570,0.011352203,-0.006136975,0.047687463,-0.013200963999999999,-0.012157325,0.047614664,1
1571,0.003445553,-0.013511552,-0.054622825,-0.018164877,0.017959768,0.015939575,3
1572,0.01172498,-0.00052949,-0.044242073,-0.01815464,-0.017014321000000002,0.046616702999999995,5
1573,0.005232934,-0.035303596,0.000452969,0.03706671,-0.00942373,-0.015081217,4
1574,-0.024680916,-0.006699468,0.042267904,-0.01303237,0.013112715,-0.033892594,0
1575,0.018107604,0.003200625,0.022102088,0.019650308000000002,-0.001584938,0.042124193,1
1576,-0.041507293,-0.020320795,0.022423703,-0.03757728,-0.014406296,-0.004104364,4
1577,-0.013576191999999999,-0.005450546999999999,0.001040779,0.006004552,0.025075566,-0.0664929,2
1578,-0.007230564,-0.04544899,0.019110655,0.011701978,-0.02924093,0.020615400000000002,4
1579,-0.025453472999999997,-0.006453515,-0.055794116,0.004716646,-0.004389158,-0.052118942,2
1580,0.036125403,0.037610244,0.033564243,0.02413305,0.046863854,0.017881665,1
1581,0.035927318,0.020276515,0.041051485,-0.005288513000000001,0.00148845,0.05648772,1
1582,-0.025326446000000002,0.011460405,0.018558107,-0.027441166,-0.012371696000000001,-0.026795408,2
1583,0.01389134,0.021231456,0.006766954,-0.007591014,-0.008372478000000001,0.06668435,5
1584,-0.028508939,0.041147344,-0.038569495,-0.024182062999999997,-0.033572167,-0.00733752,3
1585,0.0018083729999999998,-0.019801196,-0.01838196,-0.019678118,-0.022003363999999997,0.042074956,5
1586,0.021318246000000002,0.01299621,0.02393632,0.019117571,0.011429793999999998,0.049598955,1
1587,-0.014356091999999999,0.009761078000000001,0.000400264,-0.006198777,0.008671782,-0.05521562,2
1588,0.015351106000000002,-0.010016367,0.021730779,-0.0222296,-0.03264321,0.048965745,5
1589,-0.04013323,-0.010854428000000001,0.003863542,0.00512172,0.006768243,-0.04701676,2
1590,-0.040536337,-0.007574272,0.04158964,0.041701347,0.012847532,-0.0426741,0
1591,-0.037007242,-0.007472386,-0.00552997,-0.002100447,0.015904903,-0.055983175,2
1592,0.021195704,-0.036005992,0.04515993,0.00029482200000000003,0.009017062,0.023020038,1
1593,-0.021824209,0.032431155,-0.05571221,-0.015535661999999999,0.015188471,-0.023104358,3
1594,0.010240805,-0.025321579,-0.025567878,0.009591273,0.001111066,0.025618743,4
1595,-0.008060123,0.009643719,-0.050108947,0.005305128,-0.004130455,0.04109764,3
1596,0.001450742,0.005145821,0.025733735,-0.02205219,-0.020806756000000003,0.028621925,5
1597,-0.035212207999999995,-0.04320368,-0.056307685,0.005448083,-0.005168805,-0.041000165,2
1598,0.031181661,0.006101225,0.012209103999999998,-0.015158623000000001,-0.003528592,0.05904347,5
1599,-0.013336975,0.004938955,0.01487858,0.027531859,0.026530522999999997,-0.05671658,0
1600,0.022774807999999997,-0.034924336,0.048224185,0.036801092,0.013832752,0.00993393,1
1601,-0.016312292,0.012236428999999998,0.0007921569999999999,0.028204396,0.033025958,-0.055610652999999996,2
1602,-0.032524273,0.020118812,-0.002119386,0.007811042,0.008816841,-0.042764828,2
1603,0.0038859479999999997,0.017152763999999997,-0.027980715,-0.011148431,-0.011470231000000001,0.049989484,5
1604,-0.045258365999999994,-0.037075199999999996,0.05322395,0.0022291439999999997,-0.013976954,0.030567028,4
1605,-0.039105188,0.011221181,0.002602646,-0.00033948400000000003,0.000551818,-0.044215265999999996,2
1606,-0.006797776,0.019604594,-0.051765736,-0.04953704,-0.035700005,-0.009440149,3
1607,-0.002510676,-0.038780678,0.056595016,0.05147801,0.007081383,0.001022082,0
1608,0.000829922,0.03285907,-0.05688631,-0.00277031,0.02152092,-0.03835328,2
1609,-0.011478935,-0.04055959,-0.040699888,0.000513818,-0.03275992,-0.01795539,4
1610,-0.023920566,-0.009205371,-0.058205783,0.011284268,0.011410035,-0.057652075,2
1611,-0.03472856,-0.021935754,0.029568063,0.026571406000000002,0.021510603,-0.036158226,0
1612,-0.019425724,-0.018207913,-0.004657199,-0.004976043,0.005853015,-0.06698942,2
1613,0.008181294,0.05635091,-0.01936884,0.014856669,0.02167479,-0.034800276,2
1614,0.019929642,0.007911425,0.027331974,0.0227583,0.001888825,0.02537697,1
1615,-0.026239272,0.009841004,-0.050198883,-0.021786775,-0.033713836000000004,0.039070207999999995,3
1616,0.00906406,-0.003723562,-0.00628966,0.01384898,-0.004298456,0.045859348,5
1617,-0.014024523999999998,0.00831821,-0.032288853,-0.046518702,-0.03397658,0.049713053,5
1618,0.053638738,0.031621996,0.003354157,-0.010097428,-0.018068591000000002,0.036412507000000004,5
1619,-0.007042082,-0.033449783999999996,0.002121997,0.03519481,-0.01961745,0.013347362,4
1620,0.006198866999999999,0.000642993,0.020108493,-0.024763322999999997,-0.024399873,0.061122496,5
1621,0.03823486,0.036118325,0.007485719,0.014051486,0.015049176000000001,0.019600743,1
1622,0.0005662390000000001,-0.043840997,0.072372966,0.004100883,0.001955985,0.015669581999999998,1
1623,-0.002601919,-0.016687958,-0.013691035,-0.016859313,-0.029816277000000002,0.019258555,4
1624,-0.002183643,-0.055451825,0.009811629,0.061970066,0.033102717000000004,-0.02212086,0
1625,-0.024989458,0.015252251999999999,-0.063561946,0.035070162,-0.00320773,-0.016402258,2
1626,0.03759225,0.040883623,0.051771067000000004,0.004137515,0.013809948,0.050774552,1
1627,-0.002789106,-0.04525195,0.04766003,-0.01612075,-0.029489362999999998,0.022889026,4
1628,0.043060284000000004,-0.00569283,0.012453973,-0.024576591000000002,0.017696457,0.028183887,1
1629,-0.010821529,-7.35e-05,-0.016714409,0.011142035,0.022666923999999998,-0.059706405,2
1630,0.04684246,0.014373878999999999,0.020585783,-0.033259124,-0.022537619,0.048426595,5
1631,0.03929151,0.011891618999999999,-0.014710194,-0.021622442000000002,0.001785433,0.054135308,5
1632,-0.002713183,0.037008442,-0.06448293,-0.054506927999999996,-0.027977617000000003,0.010609653,3
1633,0.003542202,-0.007459207,-0.036539312000000004,0.029762222999999997,0.009035764,0.020385165,4
1634,0.024647647999999998,0.000800657,0.002451191,-0.01652461,-0.020431126,0.052073333,5
1635,-0.010638317,-0.012787143,-0.062088054000000004,-0.023310237,-0.030293197999999997,0.025974302999999997,3
1636,-0.021371803999999998,0.0006326319999999999,0.004224461,0.048066854000000006,0.037898699999999994,-0.06277474,0
1637,0.006323311999999999,-0.01240422,0.001628354,-0.0024476529999999997,-0.02225773,0.04810407,5
1638,-0.000749373,0.04521672400000001,0.043439392,0.014014361000000001,0.01610928,-0.007139775,1
1639,0.02922425,-0.008903006,0.03586938,0.01504044,0.0025593729999999998,0.032185297,1
1640,-0.02279254,-0.008915026,-0.05498397,0.011439986000000001,-0.008003931,-0.050991386,2
1641,-0.031447686,-0.03282511,-0.05423565,-0.02721596,-0.013267102,0.00276557,4
1642,-0.01727451,0.0031932659999999997,0.027198892000000002,0.019388396000000002,0.033199812999999995,-0.055830117,0
1643,0.015350829,-0.014965063,-0.012790008,0.034607872000000005,0.037349474,-0.05641382599999999,2
1644,-0.040301196,-0.012028512,0.047985084000000004,0.034104135,0.020711822,-0.03962833,0
1645,0.014365932,0.01116959,0.052438825,-0.010558381,-0.0007789019999999999,0.04024634,1
1646,-0.007415125,-0.017253505,0.08557638,0.026149073999999998,0.029083222000000002,-0.026265869,0
1647,-0.005827702,0.027398857999999998,0.05568337,-0.04091658,-0.018440286,0.032792468,1
1648,0.0025479820000000003,0.020377265,-0.014106994,0.03511932,0.049473937999999995,-0.038636934,2
1649,0.017859051,-0.002969452,0.000642103,-0.02281488,-0.020488338999999998,0.05656968,5
1650,0.02434598,-0.04806978,0.04932584,0.017415266000000002,0.016865453,-0.014662761000000002,0
1651,0.011842486000000001,0.00128787,0.06784322,0.03163882,0.036365855,-0.045501605,0
1652,0.01781594,0.037116494,0.048229974,0.018589834,0.04134856,-0.02667033,0
1653,0.015527731999999999,0.011960638,0.04263155,0.045386015999999994,0.016043775,0.01637973,1
1654,0.023401154,0.010262486,-0.0029500840000000004,-0.015162166000000001,-0.01850566,0.058703475,5
1655,-0.019246757,0.020748526,-0.013902493,-0.002277626,0.025682432999999998,-0.04009802,2
1656,-0.004485297,0.039574884,-0.04485995,-0.005332686,0.025188506,-0.040385235,2
1657,-0.021211762000000002,-0.014774713,-0.027015995,-0.0006704739999999999,-0.03354523,0.04189927,4
1658,-0.03137623,0.0064978580000000005,-0.003531805,-0.030579067999999997,0.006366605,-0.031316612,2
1659,0.020828253,0.009450416,0.017182035,-0.004642221,0.04282199,0.038160163999999996,1
1660,0.014956193000000001,-0.017537503,0.027827192,0.023455726,-0.00265172,0.032037592999999996,1
1661,0.029349674,0.05709815,-0.061261635,0.006212109,0.031563345,0.045459315,3
1662,0.022636957000000003,0.012445471999999999,-0.0006367219999999999,-0.017943656000000002,-0.0050533670000000004,0.066274315,5
1663,-0.024110892999999998,0.003928515,-0.003197611,-0.042720932999999996,-0.031139906000000002,0.056524593,5
1664,-0.025616162999999997,0.013001526999999999,-0.005192746,0.007334375,0.022431515,-0.05222929,2
1665,-0.021593586,-0.044667266,-0.0041358459999999994,-0.013450364,-0.04950497,0.021941511,4
1666,-0.0059690590000000005,0.004070309,0.03826357,0.013996359,0.029645782000000002,-0.053090446,0
1667,-0.013699186,0.003978036,-0.038187984,0.009660259000000001,-0.020868321999999998,-0.049114912999999996,2
1668,-0.029802617000000003,-0.047810353,-0.017132087,-0.010967575,-0.013305758999999999,0.026241705,4
1669,0.05530554,0.032089467999999996,-0.008021068000000001,-0.023108859,0.022448676,0.0326421,5
1670,-0.01885457,-0.003045962,-0.001866135,0.00349567,0.010878378000000001,-0.06418447,2
1671,-0.04662961,-0.017542068,-0.01028186,0.0069080140000000005,0.011769763,-0.060602594,2
1672,-0.016866574,-0.040119052,-0.032311738,-0.015622933,-0.019846989,-0.008301923000000001,4
1673,-0.00429987,0.03688227,-0.015811123,-0.015479081,0.011010886000000001,-0.040511955,2
1674,-0.02611377,0.000368255,0.039467547,0.009308122,0.0023200720000000003,-0.043616876,0
1675,0.015027397,0.045691352000000005,0.051264383,0.012601621,0.028358667999999997,0.003819134,1
1676,0.029133327,-0.016233368,-0.034694497000000005,0.000303654,0.003375695,0.014649345,5
1677,-0.020058723,0.024059875,-0.0227308,-0.020479778,0.004796804,-0.040080577,2
1678,0.03126206,-0.02310941,0.04978531,0.008089718000000001,0.002568541,0.019907651000000002,1
1679,0.02683112,0.029791803999999998,-0.019215614,-0.018813461,-0.015013607,0.06991562,5
1680,-0.022565994,0.006577703000000001,0.009033741,0.03248016,0.013277961999999999,-0.06318466,2
1681,0.013288386000000001,0.030220063,-0.012984357,-0.016641788,-0.007784284,0.06447333,5
1682,-0.029792707,0.0172597,-0.04130002,-0.01763238,-0.003222312,-0.03632643,2
1683,-0.059665962999999995,-0.04478329,-0.00941718,0.010890416000000002,-0.00223631,-0.023216281000000002,4
1684,-0.007085216,0.03376921,-0.054555867,-0.043177295,-0.03220379,0.06659064,3
1685,-0.022680323999999998,0.043867055,-0.06549309,-0.050655402,-0.021315241000000002,0.008136778,3
1686,-0.011992578,0.00366717,0.061418317,-0.015932659,-0.017827744,-0.005956761,1
1687,-0.0029884620000000003,0.011604086999999999,0.02791236,-0.048428766,-0.025615834,0.05897138,5
1688,-0.005104369,-0.012307865,-0.01388251,-0.048581053,-0.054765865,0.02992617,5
1689,-0.02587775,-0.013946152,0.04613505,0.05511405,-0.0071714,-0.036450997,0
1690,0.024881925,0.037087165,-0.04724288,0.028969167,0.024197207999999998,-0.004243106,3
1691,0.039793678,0.058916748,0.04746179,0.012812703,0.055514753,7.04e-05,1
1692,-0.009521439,-0.010767898,0.048227612,-0.03233791,0.0013718220000000002,-0.008733199,1
1693,-0.012629182,-0.0332171,0.012505991999999999,0.06567964,0.01819434,-0.07905812599999999,0
1694,-0.048247833,-0.03204266,-0.030323625,-0.00416807,-0.02116814,-0.048135247,2
1695,0.018902352,-0.0010062,0.000967627,0.044182234,4.5e-05,-0.04343745,0
1696,0.0298764,0.06306228,-0.001617175,0.023973975,0.024822242999999997,-0.000567455,1
1697,0.009707420999999999,-0.030393047000000003,0.082108445,-0.006306626,0.017927893,-0.014288216999999999,0
1698,-0.001675558,-0.022111622999999997,0.009501084,-0.010333198,-0.029066112,0.046127605999999995,5
1699,-0.026118757000000003,-0.039633,0.017616574,0.0595985,0.026917651,-0.02775682,0
1700,-0.013899528000000001,-0.013031298,0.051380265999999994,-0.013019411000000002,0.015534642,0.0349519,1
1701,0.021714265,-0.013485618000000001,0.022337632000000003,0.009250187,0.002445409,0.03988659,1
1702,-0.035258118,-0.029850101,-0.03529201,-0.03456856,-0.015240748,-0.017268768,4
1703,0.03668018,0.004887759,0.064009815,-0.020256422,-0.010141461,0.038658984,1
1704,-0.013845483,0.020733241,0.035320498,0.020660125,0.018516561,-0.03644412,0
1705,-0.0411241,-0.003457818,-0.02312809,0.03426537,-0.005357911,-0.05004042,2
1706,-0.024286961,-0.0401251,0.07932937,0.03663293,0.031526368,-0.034300397999999996,0
1707,-0.0012456239999999999,0.026685594,0.0015854970000000002,-0.004347417,0.015930742,-0.03547319,2
1708,0.011195133000000001,-0.014286459,0.03147676,0.01316423,-0.009271578,0.04270788,1
1709,0.056306034000000005,0.038552977,-0.003743602,0.04681014,0.049178723,-0.017052772,1
1710,0.012243253999999999,-0.009525808,0.005493248,-0.007961518,-0.025374598999999998,0.048197332999999995,5
1711,0.006973459,-0.02879262,0.014735079,0.020327173,-0.015335143,0.029901516,4
1712,-0.012687206000000001,0.010917184,0.061820194,0.016121075,-0.000956786,-0.007513137,1
1713,-0.021335095,0.028234158,-0.03762114,0.02388076,0.03557582,-0.03979469,2
1714,-0.014510776999999999,-0.008025586999999999,-0.07285966,-0.030472162999999997,0.005072588,0.011927891000000001,3
1715,-0.03935842,0.0016962820000000001,0.03245984,0.03158379,0.025030095,-0.02959055,0
1716,0.024424882999999998,-0.021884007,0.027442094,0.002091979,0.004606025,0.03609244,1
1717,-0.034301687000000004,0.023536516,-0.002679972,-0.035206287999999995,-0.011127005,-0.013393411000000001,2
1718,0.002173603,-0.018833581000000002,0.06394353,0.013897059,0.004670311,0.025066646,1
1719,0.011868833999999998,0.007093696,0.037483543,0.05137257,0.053483445,-0.050587293,0
1720,-0.02240214,-0.018460702,-0.012420327,-0.004628779,0.011121944,-0.063364185,2
1721,-0.000817805,-0.001950902,-0.054554697,-0.027389793,-0.044636957000000005,-0.010872737,3
1722,-0.021772437000000002,0.0037475190000000004,0.02653696,0.021202229,0.017104566,-0.058418915,0
1723,0.024209354,0.006600385,0.06768513,-0.018866884,0.00045318,0.026239187,1
1724,0.024838619,0.023052842999999996,0.065617405,0.029781747999999997,0.044829357,-0.018542184,0
1725,0.004361581,-0.010754451000000002,0.050782837000000004,0.053661823,0.014366983,-0.010509388,0
1726,-0.025211114,0.02224425,0.022714602,0.017114058,0.00370334,-0.023615714,0
1727,-0.026568834,0.023101967,-0.005459894,0.026460195,0.015922799999999997,-0.032047935,2
1728,-0.003642377,0.028010502000000003,-0.000886579,0.01379026,0.029704277999999997,-0.050497062999999995,2
1729,0.01947416,0.06757793,-0.06169152,-0.055672396,0.003764303,-0.002802034,3
1730,-0.008615343000000001,-0.004300038,0.01906313,0.046531245,0.04038316,-0.06711079,0
1731,0.020859607,0.0021230570000000002,-0.0050636629999999995,0.008105168000000001,-0.0035741320000000003,0.04846484,5
1732,-0.002150618,0.018556692,0.002032252,0.021775406,0.017491534,-0.060992185,2
1733,0.027893787000000003,0.019405974,0.052239735,0.034633365,0.027638584,-0.029773498,0
1734,-0.018623851,0.016122446999999998,-0.049814973,-0.03072437,-0.005009159,-0.020427933,3
1735,-0.022262726,-0.02312364,0.047842745,-0.003669222,-0.002103365,-0.05657853,0
1736,0.041889157,0.014361225,0.04346502,0.020411411,0.011638026000000001,0.036939055,1
1737,-0.026865855,-0.050966515999999996,0.07883113,0.004865962,0.007064376,0.004003146,0
1738,0.009292033,-0.04121264,-0.020710051,-0.011751791000000001,-0.009519346,0.007357896,4
1739,0.004496138,0.006706721999999999,-0.017544903,-0.0019106610000000001,-0.021975083,0.055020183,5
1740,-0.028435599,0.015607903000000001,0.032973047000000005,-0.014898769,-0.02560823,-0.007235963000000001,4
1741,-0.011680585,-0.008603976999999999,0.030656287,0.017955607,0.03377395,-0.064059384,0
1742,-0.0023789329999999997,-0.01593497,-0.0013324270000000002,-0.014922546,-0.032013368,0.04690518,5
1743,-0.024530757,0.045759097,-0.04034122,0.005477170999999999,0.02324717,-0.023131505,2
1744,-0.03241616,-0.003927761,-0.025313977,-0.059521317000000004,-0.012801101,0.001124786,3
1745,-0.005823336,0.029974785,-0.06298889,0.007807896999999999,-0.00912196,-0.03480356,2
1746,-0.05641997,-0.07299433,0.018450486000000002,-0.011052777,0.003985473,-0.03302536,4
1747,0.003873314,-0.03743843,0.07375257,0.012688488000000001,0.011818044,-0.03698418,0
1748,0.007468766,0.0017135000000000002,-0.007201366999999999,-0.00163603,-0.004906633,0.034757823,5
1749,-0.033860177000000005,0.00252151,0.023290185,0.0306402,0.023278898,-0.05143954,0
1750,0.01562336,0.003318708,0.050122167999999995,-0.00502059,0.000188828,0.048681802999999996,1
1751,-0.005249074,0.023939138,-0.046852615,-0.019090872,-0.013356385,0.047775276,3
1752,-0.003993212,-0.02228281,-0.016375486,0.0009558310000000001,-0.042869773,0.020873565,4
1753,0.029285422000000002,0.06647059,-0.006815280999999999,0.016079409,0.025596885,0.000674268,1
1754,-0.01720726,0.026711905,0.02469512,-0.015687812,0.005427053,-0.029937237999999998,2
1755,-0.029578099,-0.047271065,0.06654557,0.03744268,0.02421806,-0.02993213,0
1756,0.020644894,0.039628178,-0.015006343,-0.025491299999999998,0.039376315,0.016290925,3
1757,-0.00435127,0.0051936379999999996,0.001490878,0.04079004,-0.002017609,-0.025185505,2
1758,-0.005469769,0.008171786,-0.024373163,-0.019170523000000002,-0.03711413,0.059753213,5
1759,0.004792139,-0.033113815,-0.029984469,-0.0030438709999999996,0.00298779,0.018859906,4
1760,0.000922625,-0.02348868,0.02866481,0.02863176,0.004715057,0.02833296,1
1761,-0.031297892,-0.040798443999999996,-0.012511888999999998,0.06309715,-0.01883063,-0.043354175999999994,0
1762,-0.006890021,-0.016986974,0.010097963,-0.00572617,-0.027823865,0.05149893,5
1763,-0.013004591000000001,-0.019579364,0.025645776000000002,0.042502344000000004,0.03640959,-0.075727016,0
1764,-0.019842992,-0.013031985,0.014376255,0.027807506,-0.00341142,0.037252616,1
1765,0.043187737000000004,0.014419032,0.056701344,0.042057037,0.042793803,-0.004795337,1
1766,0.02684244,0.009034698,0.007924197,0.010854841,0.02537813,-0.039987404,2
1767,0.008354772,0.008958798,0.022023497000000003,0.05233828,0.041522592000000004,-0.005890509,0
1768,-0.056027956,-0.03002531,-0.011444577,-0.02261678,-0.014128864,0.03408694,4
1769,0.019989636,0.009424166999999999,-0.017485622,-0.000819689,-0.007877195,0.05424869400000001,5
1770,-0.023274342000000003,-0.01222256,0.007207547,-0.023688622000000003,-0.0073663209999999995,0.05889911,5
1771,0.010664475,-0.008229103,0.033358224,0.037516166000000004,-0.007165033,0.009630324000000001,1
1772,0.012236704,0.011510936999999999,-0.07634210599999999,-0.010759174,0.009020284,0.022773118999999998,3
1773,-0.051023707,-0.012438567,-0.027181387,-0.009742318,0.0030086270000000003,-0.04660856,2
1774,-0.02203497,-0.047796514000000005,-0.021895732999999997,0.048689768,0.012604781,-0.019668272,2
1775,0.004950083,-0.034795914,-0.00307682,-0.0018280710000000001,-0.027098812000000003,0.026728902000000002,4
1776,0.019603493,-0.011408166,0.011277407,0.015545008999999999,-0.000936047,0.03936302,1
1777,0.006022771,0.012262509,-0.03912471,-0.011765649,-0.03148784,0.051700637,5
1778,0.006391707,-0.02798082,0.0700062,-0.0021121160000000003,-0.001029058,-0.03908018,0
1779,0.001568661,0.00169194,0.011930643999999999,0.019443048,-0.016161906,0.036214012999999996,1
1780,0.0005299290000000001,0.005251109,-0.0156616,-0.030527262000000003,0.016207304,-0.04015796,2
1781,0.018849852,-0.009674166,0.04169736,-0.01129773,-0.011959778,0.04633994,1
1782,0.022864467000000003,0.017622547,-0.010278348,-0.008248893,-0.0043027890000000004,0.06426799999999999,5
1783,-0.022675022000000003,0.008307587,-0.0076105769999999994,-0.026524896000000003,-0.007902776,-0.04212088,2
1784,-0.024016343,-0.023619587,-0.00516199,-0.030073639,-0.022599392000000003,-0.044237345,4
