Date,0,1,2,3,4,5,6,7,8,9,10,11,K-Means
2017-02-22 08:00:00,-0.0039996756,0.048117116,0.022455985,0.04210592,0.0012285067,-0.0081197,0.016855096,-0.011644919,-0.01590783,-0.032544535,0.002231023,-0.014402554,0
2013-12-06 12:00:00,0.006335484,0.050284084,-0.021073552,0.042925082,-0.06564237,-0.016277337,0.008816865,0.037276264,-0.008970687,0.01672322,-0.050722517,0.0016875935,8
2010-12-01 16:00:00,-0.0075751636,0.02725728,0.015002955,0.027041879,-0.012297616,-0.0023701359,0.019749064,-0.0037748432,-0.0050398423,-0.045450773,0.0075992877,0.011956322,3
2018-04-10 20:00:00,-0.008212191,-0.036542486,-0.012166114,0.0010745127,0.010062997,0.02037798,0.0002852933,-0.033939306,0.05539609,0.036329787,0.028983276,-0.014016634,11
2016-11-10 08:00:00,-0.00035648377,0.016028555,-0.00057389337,-0.008952702,0.036309585,0.0065864357,-0.008789338,0.022959145,-0.032153565,-0.0592094,-0.020806259,0.03290935,2
2014-06-16 08:00:00,-0.009836941,-0.025419291,-0.014247277,-0.025727393,0.020679912,0.011355364,-0.011768732,0.025743192,0.006718444,0.0141659,-0.0024116968,0.030601999,9
2016-03-02 12:00:00,-0.008026594,-0.030255346,-0.030956747,0.0049895113,-0.004372141,0.01547567,0.0008217495,0.0018315417,0.03076389,0.03768156,-0.011782598,-0.015632374,9
2007-03-02 12:00:00,0.014368843,0.045144387,0.019762674,0.03114337,-0.011373276,-0.016456857,0.026132694,-0.011251451,1.8729128e-05,-0.020484746,-0.007450001,-0.014930019,0
2008-02-15 00:00:00,-0.0077587017,-0.027639821,-0.013901603,-0.030185366,-0.058700785,-0.020454919,-0.019626014,0.04846128,-0.008554066,0.0082959905,-0.037590556,0.030311448,7
2016-03-18 12:00:00,-0.006608812,-0.08026958,-0.011915499,-0.051392343,-0.004921508,0.0031338392,0.010172079,-0.0048125577,0.04859632,0.0011832847,0.013700834,0.01895045,11
2009-10-20 00:00:00,0.021157773,0.07915076,-0.008338938,0.07308009,0.008385771,0.0278597,0.020545337,-0.0024215963,0.003567279,0.016989904,-0.0028758391,-0.015601545,0
2014-08-15 08:00:00,-0.014571803,-0.06413189,-0.007255892,-0.040631697,0.03156419,0.0019545255,-0.022719497,-0.033404976,0.039980836,-0.00083926297,0.009169808,-0.0037630375,4
2008-06-30 08:00:00,-0.005181594,-0.024685789,0.0010609524,-0.008556933,0.032778565,0.0100673,-0.036442224,-0.0378249,0.021804534,0.028107103,0.017316457,-0.029556785,6
2012-08-17 08:00:00,-0.008292707,-0.05595053,-0.025973488,-0.030217841,-0.0017191985,0.017694537,0.0036573496,0.016115453,0.02891769,0.0057202713,-0.001268171,0.02681733,1
2010-04-19 08:00:00,0.011539103,0.04464672,0.033118065,0.010574625,0.0058,-0.019645464,0.0024933869,0.00871869,-0.02443322,-0.0053731897,-0.0029219093,-0.0051694936,3
2016-12-30 00:00:00,0.0012563155,0.004417993,0.0019385832,0.017009113,-0.0068084276,-0.006451303,0.010391558,-0.028419187,0.030714473,-0.009875489,0.0005037894,-0.023296895,10
2013-03-04 00:00:00,-0.01567418,0.03859163,0.033682223,0.037652794,0.044180267,0.009910752,-0.002967472,-0.0280574,-0.025577571,-0.027778707,0.035573933,-0.018374471,10
2017-09-26 16:00:00,0.0009522163,0.038736906,0.020435998,0.006757592,-0.03041651,-0.019729743,-0.012889548,0.036794417,-0.039450433,-0.013162001,-0.01762813,0.020601602,3
2013-03-14 12:00:00,0.0052310163,0.027272327,-0.024700709,9.7221215e-05,-0.019322077,0.020151893,-0.016684089,0.08242093,-0.04500407,-0.015621368,-0.040202305,0.061255343,7
2009-01-16 04:00:00,-0.010014497,0.039339304,0.043087337,0.041363094,0.0070121596,-0.013813553,0.017801773,-0.03696818,-0.004708904,-0.014194495,0.034240924,-0.033996012,10
2017-03-20 08:00:00,-0.02783218,-0.04597616,0.010547202,-0.035612844,0.035688255,-0.004783472,-0.018284218,-0.0134661775,0.015408951,-0.00013875867,0.022273539,0.010554469,4
2013-09-18 20:00:00,0.0069734366,0.0020033855,-0.023232382,-0.011201141,-0.01850516,-0.0009836678,-0.009809389,0.02444543,0.026754547,0.030116117,-0.017315716,0.03302618,9
2006-04-12 08:00:00,-0.0134461,-0.020608375,-0.021137465,-0.007239198,0.010017236,0.013348202,-0.0125334235,0.01897667,0.0103392415,0.030501632,-0.006360988,0.011811498,9
