,0-OnTrain,1-OnTrain,2-OnTrain,3-OnTrain,4-OnTrain,5-OnTrain,6-OnTrain,7-OnTrain,8-OnTrain,9-OnTrain,10-OnTrain,11-OnTrain,K-Means
1366,0.024247319,-0.0050083670000000005,0.033306878,0.009992769,0.024373477,0.003850342,0.07199591,-0.03204265,0.042161062,-0.016906485,-0.00026182099999999997,0.010608688,1
1367,-0.012239306,0.01494561,-0.014062528999999999,0.022750372,-0.018903013,0.02675128,-0.032869466,-0.011644287,0.07039208,-0.004119686,0.021910227999999997,0.004672037,5
1368,-0.019178685,-0.041357152,-0.02110473,0.012604229,0.005478799,-0.04041768,-0.03467306,0.012646641,0.026432926000000002,-0.00337207,-0.02251635,-0.038845554,5
1369,0.016307643,-0.006449634,0.048517175,0.007368082,0.06284689,0.07609957,0.013909292,0.00768504,-0.000842575,-0.026538981,-0.009407404,-0.017992672,2
1370,-0.0024564229999999997,-0.01764724,0.002617095,0.007453693000000001,0.062113497000000004,0.029238582000000003,0.01370503,-0.019240853999999998,0.020535216000000002,-0.057805542,-0.04344864,-0.02902293,2
1371,-0.013627273,0.01410915,0.016129846,-0.078264825,0.061568327,0.013949046000000001,0.017584493,0.025148949,-0.03406647,-0.017322594,0.047582835,-0.01977259,1
1372,-0.026303827999999998,-0.009653861,-0.01691073,0.0022745779999999998,-0.038171917,-0.006843418,-0.017838087,-0.012643146000000001,-0.037986517000000004,0.020889422,-0.005948594000000001,0.05694279,3
1373,-0.037016007999999996,0.009512569,-0.029640105,0.004993361,-0.021130352999999998,-0.006566837,0.01214546,-0.037571687,-0.034469847000000005,0.041543199999999995,0.028902212000000004,0.037316434,0
1374,0.003607493,0.030698527000000003,0.0019532670000000003,0.002105922,-0.021646155,0.036977254,-0.03876829,0.036717597000000005,-0.041102186,-0.013102078,0.020649453999999998,0.031629317000000004,4
1375,-0.018166111999999998,0.010936918,-0.055628265999999996,0.015524173999999998,-0.0447728,-0.039212957,-0.014428431,-0.013038563000000001,0.007482084,0.002804252,-0.017536396,0.011791691000000002,5
1376,-0.002997003,-0.01081116,-0.030698212000000002,0.029733026,-0.04628425,-0.043138962,0.006734734,0.0030611859999999996,-0.044388345999999995,0.026462782,0.000154462,0.055999602999999995,3
1377,0.006869033,0.03506513,0.029242786,-0.004204136,0.05957334,0.03365135,-0.04021904,-0.027417831,-0.003339032,0.018302073999999998,-0.0528485,-0.041482795,1
1378,-0.002710331,0.016746627,-0.005700976,-0.002715048,-0.03843388,-0.027373228,-0.016674697,0.01745648,-0.042756256,0.007844374,0.018160261,0.035903495,3
1379,-0.023743162,-0.007253563,0.010921835,-0.002554153,-0.026833213999999998,-0.015585564,-0.04168686,0.05671469999999999,-0.024385097999999997,-0.01144028,0.014467525,0.023775121,4
1380,-0.010650083999999999,-0.023327817999999997,0.002378486,0.045441207000000004,-0.05841418,-0.04928256,-0.012159396000000001,-0.022867099999999998,-0.055453345,0.011345621,-0.017199878000000002,0.001730319,3
1381,-0.006558642,0.018288793,-0.020951826,0.03150242,-0.043972738,-0.019873781,-0.04181378,-0.00215515,-0.04018373,0.019119693,-0.005064733,0.027203217000000002,3
1382,-0.03679103,0.01972909,0.013097521,-0.008073921999999999,0.0013912870000000002,-0.012570403999999999,-0.000105771,-0.00731156,0.051912445999999994,0.0043623609999999995,0.017261423,0.06054864,0
1383,-0.000408055,0.0027643859999999998,0.00237399,-0.04461326,-0.0049816090000000006,0.016458761000000002,-0.026864792999999998,0.026383014,-0.05513734,0.015626697,0.03202402,0.015520097,4
1384,0.020887416000000002,0.034327973,-0.005928244,0.010726276000000002,-0.01827755,-0.004304232,0.0077485919999999995,0.035198066,-0.045007516,0.014152582,0.017109503999999998,0.029174997999999997,4
1385,-0.04409007,-0.010846759,0.014801328999999998,-0.009133071999999999,0.014873258,0.023086231000000002,0.043957117999999996,-0.034145697999999995,-0.027246057999999997,-0.010920184,0.011567893999999999,0.03643581,1
1386,-0.004644372,-0.019062133999999998,0.025628516,0.001666137,0.039854575,0.06354756,0.029334988,-0.001926924,0.0059860930000000005,-0.05833284,-0.009783309,-0.03514928,2
1387,0.03520097,-0.005130679,0.03102077,-0.025246026,0.054947574000000006,0.046272654,0.023953297999999998,-0.012874315,0.008871993,-0.031350937,-0.044967837999999996,-0.03659252,2
1388,0.018772185,0.005602655,0.00074031,-0.040848296,0.059157855999999995,0.036731377,-0.02992993,-0.030513505,0.005432241,-0.032404233,-0.043371435,-0.0452032,2
1389,0.018528843,-0.016221542,0.039194528,-0.019740808999999998,0.04023958,0.012321002,0.042687997000000005,-0.030465952999999997,-0.011199545,0.0029439920000000003,0.02129964,0.028527215,1
1390,-0.010299354,0.041480300000000005,-0.035111163,0.024549576,-0.02439958,-0.034471523,-0.02807124,0.016789066000000002,-0.003043244,0.023086902000000003,-0.017316299,0.018044818,5
1391,0.010328426,-0.02580004,-0.032995112,-0.056089599999999996,-0.022574427999999997,-0.05766223400000001,0.05842223,-0.034810465,-0.018249385,0.022417602999999998,0.0025599489999999997,-0.020543577,0
1392,-0.004635267,0.00642354,-0.05639046,0.03133283,-0.031905483,-0.00664524,-0.04000843,0.007988403,0.005116337,0.027361552999999997,-0.017422069,0.007273059,5
1393,-0.02599588,-0.02486319,0.022411617,-0.03389815,0.011783998,-0.000601391,-0.001543413,-0.012982168999999998,-0.047511265,0.013803761000000001,0.0309681,0.034653492,4
1394,0.04824551,0.019213587,0.042613547,-0.06714895,0.032206547,0.029787222000000002,0.01722739,0.003619771,-0.039943743,-0.02328545,-0.06064010400000001,-0.0062525,1
1395,0.024342982000000003,0.067539535,0.031480514,-0.049253795,0.047410302,0.041939914,0.03370957,0.03690625,0.012852981000000001,-0.028317087999999997,-0.008823151999999999,-0.0042116029999999995,1
1396,-0.004805959,-0.007044468000000001,0.023758259,-0.002956895,-0.001035961,-0.022705229,0.019888433,-0.07796998,0.044284906,0.025977701000000002,0.007468252,0.020670895,0
1397,-0.005427043,0.02499389,0.023614304,-0.003683816,0.045970492,0.054687705,0.040721323,-0.011126047,-0.02173527,-0.05097545,0.012968414,-0.029772086,1
1398,0.014925261,0.004115878,0.02134466,0.007302948,0.08574688,0.04195901,0.026867012000000003,0.007876418,0.00420236,-0.048696242,-0.036907706,-0.03873702,2
1399,0.002362435,-0.022140829,0.02193178,0.027105035,0.08071645,0.038656384,-0.011614436,0.012659588999999999,0.034854677,-0.047009315,0.004033682,-0.04962601,2
1400,0.006747105,-0.01979305,-0.00047896699999999996,-0.025710083999999998,-0.023430001000000002,0.013279811,-0.029529346,-0.001087716,-0.022239678,0.004919452,0.04534514,0.04734827,4
1401,-0.018989425,0.04226068400000001,0.004465197,0.02526456,-0.006268096,-0.037418872,-0.018568497,-0.016580956,-0.015624948,0.02748912,0.0022073039999999998,0.04057479,3
1402,-0.020813513999999998,-0.013539374,-0.034717217,0.027151512000000003,-0.055155378,-0.059757434000000005,-0.032583874,0.02347389,-0.007462338000000001,0.007383911999999999,-0.009118643000000001,-0.01406753,5
1403,0.048473354,0.0067107040000000005,0.037927933,-0.04699762,0.028951911,-0.001690354,0.03357704,-0.0006880510000000001,-0.020551946,-0.059549372999999996,-0.006001904000000001,-0.002527124,1
1404,-0.01700564,-0.000280409,-0.03314499,0.016372283999999997,-0.060581684000000004,-0.040135644,-0.02077659,0.001073185,-0.040138092,0.014906388999999999,-0.016474092,0.025672933,3
1405,-0.010236649,0.017660365,0.016617116,-0.004339235,0.030738417,0.022717123999999998,0.046822302,-0.030832663,0.025286363,-0.01104316,-0.052275695,0.002158072,1
1406,0.011639548000000001,-0.00501701,0.032704026000000004,-0.002979339,0.04988632,0.0060006980000000005,0.006654074,0.003882762,0.04286221,-0.065771446,-0.030014072000000003,-0.024490357999999997,2
1407,0.03325897,-0.002014264,0.00385533,-0.025829313,0.051667335999999994,0.036266714,0.017584499,-0.005685824,0.05676125,-0.050951295,0.009671417,-0.01268618,2
1408,0.001972191,0.031158177000000002,-0.03135601,0.023881001000000002,-0.040656935,-0.01392222,-0.025779605,0.02210777,-0.048200727,0.018122108999999997,0.006292306,0.022528674,3
1409,-0.01535703,-0.008024273,-0.03209566,0.014563919,-0.032655552000000004,-0.03572997,-0.036815673,0.008317655,-0.03966088,0.023000173,-0.005536007,0.04169388,3
1410,0.018037518,-0.023917515,0.008599415,-0.00180928,0.06024284,0.042205855,0.026058182000000003,0.019169046999999998,0.039295699999999996,-0.030071003,0.028236711,-0.034698203,2
1411,0.03404142,-0.027448121000000002,0.020999989,-0.04311593,0.040586173999999996,-0.004101581,-0.00672395,-0.019422336999999998,0.055756322999999997,-0.012080094,0.02171785,0.019055191000000003,6
1412,0.023101872000000002,0.0073164,0.015720882,-0.019418102,0.05923490000000001,0.015417277,-0.011360246000000001,-0.007231987,0.017469596,-0.07345045,-0.024878123999999998,-0.046821035,2
1413,0.005605794,-0.01342028,0.048499368,-0.004205823,0.018408,0.03181063,0.002038079,0.004400964,-0.025852062000000002,-0.016172651,0.04807142,0.014954998999999998,4
1414,-0.011250762,-0.027605228,-0.04171574,0.034645054,-0.015426878,-0.038814593,-0.024384312000000002,-0.014298048,0.035015173,0.022376671,-0.037442744,0.000589031,5
1415,0.009702809,0.003091806,0.017379042,-0.04459545,0.037032194,0.05557108,0.002597542,-0.06407999,-0.029191285,-0.003711119,-0.001535695,-0.020364411000000002,1
1416,-0.015481616,0.008370183,-0.044529147000000005,0.00174569,-0.042370122,-0.025110437000000003,-0.017243695,0.004116529,-0.04178692,0.016124101000000002,0.013472787,0.047746952999999995,3
1417,0.000616411,0.05095825,0.002935883,-0.033274602,0.05413173,0.04328124,0.01714673,-0.022034936,-0.031755942999999995,0.003528552,-0.047234177999999995,-0.00931327,1
1418,0.004843762,0.005878244,-0.02429051,0.027811122999999997,-0.043131728,-0.03130127,-0.03209926,-0.003888645,-0.05043892,0.023679387000000003,0.014535016000000001,0.02906049,3
1419,-0.0057755309999999995,-0.035428375,0.030852623,-0.004554316,-0.038396366,0.032063432,0.026277926,-0.03244346,-0.05021838,0.001274259,0.01923345,-0.009889228,4
1420,-0.048630632,0.019480783,-0.003054994,-0.051267248,0.009112803000000001,-0.030834122999999998,0.04341864,0.010079840999999999,-0.00240927,-0.005816081,0.048864793,-0.03809627,0
1421,-0.008126383000000001,0.004592478,0.013862211999999999,0.007263563000000001,-0.012664103999999999,0.021127215,-0.045397535,-0.015043362,0.071594365,-0.04675296,-0.00011964899999999999,0.005248663000000001,6
1422,0.01748563,-0.024785223999999998,0.026521526,0.024151947000000003,0.03673279,0.022985863,-0.037054699999999996,-0.013483413999999999,0.025251905,-0.054947734000000005,-0.006863436999999999,-0.06407208,2
1423,0.009537147,-0.007424443,-0.03166463,0.024405755,-0.05012319,-0.03471055,0.009758121,0.004929554,-0.05623395,0.022031637000000003,0.001267453,0.049253933,3
1424,-0.042327,0.003976229,-0.02986657,-0.031499993,0.007948966,0.01923536,0.04113915,0.014858488999999999,0.019949093,-0.043647375,-0.034214287999999995,-0.019722497,6
1425,-0.015670568,-0.0062686669999999995,0.023559233,-0.01019106,0.06571615,0.04830309,0.024136376,-0.022402499,0.0320968,-0.034771792999999995,0.03214588,-0.03441534,2
1426,-0.015588775,-0.015880002,-0.034461062,0.023416727999999998,-0.06359585400000001,-0.02459719,-0.024341347000000003,0.017323553999999998,-0.029314896,0.012288749,-0.003426538,0.045743145,3
1427,-0.012095129,0.009006987,-0.023016855,-0.004865199000000001,-0.023570575,-0.029579177,0.01016034,-6.97e-05,-0.061602525,0.02104469,0.010404055,0.05000152,3
1428,0.008950247,-0.018352887,0.026499702000000003,-0.030250247999999997,0.053935073,0.025139626,0.038286623,-0.01995081,-0.0248612,0.01676796,0.028450482000000003,0.030350847,1
1429,-0.000585737,0.00317715,-0.021268465,0.007648719,-0.010632078,-0.024757955,0.009736936,0.014248041999999999,-0.028679356,0.055468407000000004,-0.00924881,0.03254374,3
1430,-0.011312648,0.01687173,-0.020962596,0.005493685,-0.04054898,-0.03364888,-0.0032565859999999997,-0.010721791999999999,-0.050603524000000004,0.01454223,0.024913654,0.045077822999999996,3
1431,-0.001083977,-0.023981245,-0.030315428999999998,0.019797556,-0.035929084,0.004686642,-0.048238475,0.017289355,0.036655203,-0.016888086,-0.021575361,-0.022750592000000004,5
1432,-0.017747223,0.020341658999999998,-0.029105473,0.024619948,-0.05045681,-0.026281607999999998,-0.021092817000000003,0.021674907,-0.042979706,0.00543709,0.000691236,0.037090752000000005,3
1433,-0.011058913,-0.010571879,-0.009632145,0.0017327979999999998,0.007390974,-0.066331625,0.031573415,-0.009931969,0.07411494,-0.010128085,0.010588151,0.014329792,0
1434,0.002946733,0.01939511,-0.061328772000000004,0.016668672,-0.030679654,-0.028591493,-0.028497282000000002,0.006989166999999999,0.007178451,0.02089013,0.020268876,0.017357022,5
1435,0.01074946,0.022812093,-0.015017446,0.022309175,-0.008705585,-0.035347085,0.019321267,0.014082309,-0.051155217,0.033167638,0.008376306,0.035761144,3
1436,-0.011073053999999999,-0.023045462000000003,0.05341902,0.045052398,0.035981596,-0.020873073,0.01914674,-0.016062043999999998,-0.016058099,-0.004450057,-0.00207781,-0.025790107000000003,1
1437,-0.005346526999999999,0.038283575,0.011350601,0.026014572000000003,-0.019544069,0.003627959,-0.011156466,0.015566826,-0.03619686,0.003540787,0.021046753999999997,0.041532066,4
1438,-0.003978477,-0.0043626540000000005,-0.018768271,-0.015205281000000001,0.055044256,0.018629728,0.03366247,-0.014429738000000001,0.015718913,-0.03298622,0.001492192,-0.06092487,6
1439,-0.020786863,0.012848105,0.01776437,0.014516745,0.06982625,0.052693363,-0.024145942000000004,0.038792577,0.05499659,0.0046348940000000005,-0.00433309,-0.031327166000000004,2
1440,-0.008051326999999999,0.006797059,-0.011620658,0.026667507000000003,-0.041956373,-0.018166853,-0.011303487,0.032114614,-0.049155563,0.019853958999999997,-0.012293358,0.030847495,3
1441,-0.041363988,-0.059243835999999994,0.01921842,0.009912309000000001,-0.06688113,-0.037406106,-0.012591825,-0.02462143,-0.0017191889999999999,0.0073764519999999995,-0.023504103999999998,0.036437362,3
1442,0.010736478999999998,-0.028993232,-0.021496825,-0.026409682,-0.012779017,-0.035585184,-0.0318603,-0.030457427999999998,0.0022723689999999998,0.005114249,0.014988315,-0.008573227,0
1443,-0.014319871999999999,0.010214230999999999,-0.04012972,0.013110183999999999,-0.04165152,-0.04705296,-0.023524242,-0.003310307,-0.041044004,0.018496985,-0.012356539,0.032177065,3
1444,0.009181077,0.023318892,0.026449786,-0.014906134,0.09332085,0.055190828,-0.026313608999999998,-0.001858522,0.030311134,-0.05624534,-0.038277835,-0.03613491,2
1445,-0.00122916,0.019808555,-0.037775893,0.016584607,-0.04824127,-0.02752349,-0.017115323,0.007872878,-0.02929786,0.022636836,0.022758074,0.030324867000000002,3
1446,-0.005927616,-0.002774865,0.003823615,-0.014408572,0.016355589,-0.01281096,0.024585467000000003,-0.02823285,0.000914365,0.066400155,-0.0061979059999999996,0.025545667999999997,0
1447,0.00023432099999999998,-0.0009602539999999999,0.0044880070000000005,-0.012090101,-0.036444645,0.03214656,-0.029645897,0.0028117790000000004,-0.019504817,0.007619374,0.027703129,0.049589112000000005,4
1448,0.011553585,0.004663685,0.009286566999999999,-0.005430283,0.013525586000000001,0.023481846,-0.042746887000000004,0.057864737,-0.003779045,0.0031411240000000003,0.05076742,-0.03839369,4
1449,0.012574752,-0.02912819,0.021654665,0.027500307,0.06881344,0.04864203,0.016083273999999998,-0.02997126,0.022969652000000004,-0.039128456,-0.015019538999999998,-0.030377792,2
1450,-0.028354816,0.015836364,-0.03821058,0.010816427,-0.016204925,-0.03250362,-0.008944731,0.015467085,0.01519328,-0.035572223,-0.021338977000000002,-0.04726319,5
1451,0.005009115,0.05058865,0.06476235400000001,0.002497665,-0.006822081999999999,0.009036576999999999,-0.007995773000000001,-0.05011403,-0.003820964,-0.017336981,-0.006462951,0.002076352,4
1452,0.011571933999999999,-0.011340144,0.008365804000000001,0.008847741,0.07718763,0.055098027,0.015792217,-0.012187933,-0.0006478580000000001,-0.050302148,-0.00952447,-0.05267816,2
1453,-0.040169157000000004,-0.026208244,0.006909836999999999,-0.03986299,0.021286637,0.057700932,0.028426796,-0.045488432,-0.029512768999999998,-0.002352148,0.030098397000000002,-0.0038554759999999996,1
1454,0.010645443999999999,0.007241170999999999,-0.041648477,0.003446243,-0.034347247000000004,-0.03617278,0.000292449,-0.017302569,-0.03446923,0.04143345,0.027415887000000003,0.046059965999999994,3
1455,7.57e-05,0.014233606000000001,-0.03697738,0.029954841,-0.035965506,0.009518826999999999,-0.049477987,0.014486401999999999,0.006325079,0.023354472999999997,-0.014200299,0.018116398,5
1456,-0.030944215,-0.014492596000000002,-0.033209387,-0.015383466,-0.06693334,-0.02573839,0.022623177999999997,0.010446027,0.019824311,-0.029227148999999997,0.00692409,-0.01179722,5
1457,-0.003153897,-0.025443891,-0.05754497,-0.012486423,-0.02538966,-0.027452527999999997,-0.03373759,0.026179066,0.009158284000000001,0.001407523,0.006332259,0.011083706,5
1458,-0.014837043000000001,-0.018803937,-0.011935313999999999,0.01813289,-0.028856347999999997,-0.037897415,0.000626458,-0.005251822,-0.008061838,0.030270599999999995,0.021944184,0.07448984,3
1459,0.024036432000000003,0.020371558,-0.008611531,-0.036158382999999995,-0.038801625,-0.041209243,0.04676954,0.011817345,-0.044679344,0.029954074,-0.016429842,0.011087402,0
1460,-0.01554176,0.013795733000000001,-0.036500137,0.0075904959999999995,-0.033065952,-0.02651264,0.002187203,0.030521855,-0.041680984,0.031002712999999998,0.015615401000000001,0.027839309,3
1461,-0.031812347000000005,0.012753618000000001,-0.008368375,0.022935447999999997,-0.041841164,-0.04436037,0.000676229,-0.030619267000000002,-0.0157917,0.015857473,0.00043991699999999996,0.058933478,3
1462,0.008365053,-0.002728123,0.02692742,-0.01673441,0.011680409,0.018191699,0.009257556,-0.008808869,-0.05958117,-0.008811245,-0.001174775,0.04539561599999999,4
1463,0.006959150999999999,-0.020642308999999998,0.035644773,-0.01671504,0.04909132,0.031041415,0.014149861000000001,-0.024728337000000003,-0.027319362000000003,0.010804511999999999,-0.012839773,-0.03514458,1
1464,0.010019066,-0.008904339,0.009337613,-0.02010268,0.019864876,-0.0034247870000000003,0.021515487000000003,-0.011325746000000001,-0.069683895,0.014406569,0.011054162,0.035475098,4
1465,0.01665103,0.020047773,0.017448973,0.00247524,-0.008874749,-0.018867498,0.039052874,-0.006926004,-0.031449642,0.009869885,0.025506192999999996,0.047654536,4
1466,0.0005959,-0.0009425330000000001,-0.005192481,-0.014386853,0.07216949,0.06787415,0.014698083,-0.000774292,0.057948064,-0.02652221,0.004943800999999999,-0.016827522,2
1467,-0.001251538,0.022652224,-0.05259434,0.006650548,-0.016835768,0.013213055,-0.013973544,-0.01882946,0.052286825999999995,0.010189839000000001,-0.023441946,0.019849343000000002,5
1468,-0.012441245,-3.229999999999999e-05,0.057226833,0.015863666000000002,0.06742009,0.07087334,-0.020290857,0.017221939,0.015283281999999999,-0.010138613000000001,0.002963069,0.008924943000000001,2
1469,0.024056287000000003,-0.007792818000000001,0.034708083,-0.00132567,0.09084984,0.005151773,0.01712888,-0.004094916,0.000709726,-0.047400054000000004,0.000195212,-0.019961191,2
1470,0.012337674,0.01509359,-0.03826577,0.036693025,-0.05707604,-0.031304322,0.008636505,0.0049836509999999995,0.013208033999999999,0.04339803,0.00033242,0.023808542999999998,3
1471,0.016619441999999998,0.010742972,-0.02916552,0.015390586000000001,-0.01954643,-0.028405506,0.019471874,0.03786655,-0.04042872,0.035673622,0.00766151,0.037139148,3
1472,0.021270024,0.006119828000000001,0.00160849,-0.033284184,0.026513781,0.01659562,-0.019768596,-0.017315216,-0.00529732,-0.05507955,-0.023822336,-0.06403083,6
1473,0.014605548000000001,-0.008398105,0.015975954,0.020554561000000002,0.06479889,0.0693223,0.015907336,0.017300878000000002,0.023485858,-0.057513077,-0.0158642,-0.04258293,2
1474,0.012599698999999999,-0.046862803,0.007776774,-0.014228886999999999,0.046274103,0.031015795,0.010520089,0.036602147,0.03149845,-0.001021814,-0.000877732,-0.055292584000000006,6
1475,0.007090486,0.00360317,0.015597416000000001,-0.0010270939999999999,0.08670436599999999,0.041002806,-0.007305669,-0.025106179,0.024871591000000002,-0.05292376,-0.025218667,-0.03682149,2
1476,0.018756354,0.003474896,0.017400996999999998,-0.032502808,-0.03620576,0.021758068,0.0013616079999999998,-0.005013615,-0.06800634400000001,0.013578861999999999,0.039347835,-0.036461223,4
1477,-0.005861775,0.059124455,0.003044109,-0.009930145999999999,-0.025945267,0.010145796,-0.025483147999999997,0.00115668,-0.03346892,0.022863995,0.04375543,-0.010213475999999999,4
1478,0.015063113000000001,-0.060724407,0.001174565,-0.021905200000000003,-0.035431575,-0.02735522,0.06580398,-0.006045386,0.04440891,0.04228439,0.012876915,-0.009496219,0
1479,0.006788956999999999,-0.012782436999999999,-0.004303051,0.013859861999999999,-0.003520467,0.02766691,-0.0009179069999999999,-0.006367993000000001,0.044172764,-0.043897577,-0.011564791000000001,-0.057718247,6
1480,0.014532243,-0.016385816,-0.012746223000000001,0.02579283,-0.041798577,-0.04464577,-0.021512402000000003,-0.000364015,-0.04029561,0.04221886,0.013967203999999999,-0.008008303,3
1481,-0.005902131,-0.013407762,-0.014443626000000001,-0.00701556,0.008016163,0.003889057,0.034348607,-0.008047971,0.02983872,-0.046321984000000004,-0.03544323,-0.040442474,6
1482,-0.009782365999999999,0.007904727,0.032250825,-0.00483102,0.09540043,0.016951527,0.034444063999999996,-0.005235361,0.000429235,-0.011135303000000001,0.010583906,0.012969085,1
1483,0.01522879,0.026465205,0.016121445,-0.030523192,0.08962896,0.053669132,0.024022985,-0.04087582,-0.0047920720000000005,-0.025086211,-0.005273099,-0.021894837,1
1484,-0.01857931,0.021992305,-0.026008245,0.03009918,-0.014418027,0.014603403999999999,-0.005678413,-0.020859042,0.067758895,0.005347249,-0.027930042000000002,0.010836083,5
1485,-0.030318014,-0.016566347,0.005971886,0.020719146,-0.02903792,-0.007514365,-0.05795447,0.02842709,-0.012648493,0.0026459070000000003,0.00014044600000000002,0.042952523,5
1486,0.013807181000000002,0.00649651,0.003246132,-0.006567474,0.047360618,0.06263566,-0.058994677,0.000607769,0.05237308,-0.04171449,-0.02317377,-0.043215867000000005,2
1487,0.012792544,-0.000855753,0.02502429,0.021370355,0.08330896,0.048529573,0.019103099999999998,0.00019255700000000002,0.003633188,-0.044049896,-0.025335236,-0.044347502000000004,2
1488,-0.056198973,0.03241208,0.045931455,-0.028867006,-0.022135533,0.000553156,-0.0044592009999999994,-0.007818759,-0.028621482,-0.023099622,0.03231568,-0.023226071,4
1489,-0.017699124,0.002421001,-0.016271753,0.001665633,-0.014420493000000001,0.013702581,-0.021348147,-0.001659707,-0.046309322,0.022150706000000003,0.020752968,0.056085404000000005,4
1490,-0.006157246999999999,0.02244015,0.001166407,0.005839306999999999,0.023451906,-0.044277914,0.04611576,0.014829535,0.005105557,0.048093777000000004,0.023336116,0.042410757,0
1491,-0.03513253,0.018236915,-0.019780835,0.025580797000000002,-0.0436353,0.008259684,-0.0391209,0.02645517,0.0058084619999999995,9.18e-05,0.018408038,0.023608936,5
1492,0.009266070999999999,-0.044983237999999995,0.018551735,-0.035488874,0.023237688,-0.026360843,0.061132792000000005,-0.0460138,-0.003180468,-0.026029247999999998,0.031226976,0.013932901999999999,0
1493,-0.027195191,0.013514837,0.041098054,0.008870331,-0.05382755400000001,0.0030021279999999997,-0.0643628,0.016774641,-0.027655682,-0.022101153,0.01918259,0.00086298,4
1494,0.003813912,-0.01140872,0.029306995,-0.014126588,0.045884985,0.042038599999999995,-0.03771567,0.034163345,0.014105646999999999,-0.012289673000000001,0.043658018,-0.058641445,2
1495,0.012679389,-0.011839256000000001,0.015549461,0.014514436,0.065478295,0.052678302,0.01637185,0.002592177,0.04271203,-0.048855077000000004,-0.022680000000000002,-0.03275483,2
1496,0.02357716,-0.009347521999999999,0.015567339,0.0038299809999999997,0.014743906999999999,-0.012573653,-0.001807142,-0.028580436,-0.00074057,0.001030174,-0.060405422,-0.048201482999999996,6
1497,0.0016914410000000001,-0.004949360999999999,0.010719504,-0.042763405,0.04043904,-0.003730215,0.017006963,-0.00578652,-0.067802735,0.011788456000000001,-0.003564565,0.029840767,4
1498,0.014698673,0.010884413,-0.028081599999999998,-0.004214171,-0.03433331,-0.012153523999999999,-0.036258652999999995,0.025183186,-0.022632021000000002,0.011661804,0.024820687,0.03105235,3
1499,-0.0077025819999999995,-0.04536886,0.019383031999999998,0.005935005,-0.004247372,0.027460922999999998,-0.04282404,0.050521906,0.021317864,-0.003864929,0.017953599999999997,-0.037070278,6
1500,0.000484997,-0.017121067,0.009161558,-0.006930049000000001,0.05467522,0.03787157,0.011091337,-0.009581293000000001,0.028171055,-0.04873957,0.021333257,-0.054049615,2
1501,6.66e-06,0.017735098,-0.011654332,0.019155756,0.033923324,0.054442674,-0.037654545,-0.009813157,0.06647766,-0.04117958,-0.03330474,-0.028632289,6
1502,-0.015797202,0.005189281,0.03711114,0.004747627,-0.017901832,0.022732928,-0.030253615,-0.030904652999999997,-0.042107806,0.01216399,0.04989595,0.018687093999999998,4
1503,-0.03773534,-0.005673996,0.009498421,-0.001214023,-0.039898462999999995,-0.024501547000000002,0.047621555999999995,0.00069986,0.008551909,0.033557154,0.030045863,-0.051161005999999995,0
1504,0.0026405540000000003,-0.003874005,0.046707764000000006,-0.0077134230000000005,0.061499957,0.0075767659999999995,0.014595735,-0.040287893,0.013836893999999999,0.026361042999999997,-0.015823518999999998,0.0034616770000000002,1
1505,-0.011307858999999998,-0.010662066999999999,-0.0439293,-0.027843548,0.009925017,0.009707532,-0.001963477,-0.04558185,0.047090705,-0.0036231970000000003,-0.023640707,0.004013829,6
1506,0.013860435,0.08326782,0.03707826,-0.034437068,0.042158894,0.02060615,0.00201081,0.011186663000000001,0.04489707,-0.015699325,0.03786479,-0.03156319,1
1507,0.004404428,0.022589453,-0.029547362,0.03038514,-0.029477128999999998,-0.027727852,-0.027997395,0.01636181,-0.04400986,0.02689313,0.008034109000000001,0.0296647,3
1508,0.006006137,-0.00955369,-0.020743432,0.008669271999999999,-0.047627795,-0.027837197999999997,-0.037583947,0.019606005,-0.056563277,0.005670238,0.0011668260000000001,0.03465647,3
1509,-0.0027472840000000004,-0.06726188,0.026253343999999998,-0.023874836,0.02822297,0.062043503,0.027915014,-0.023994325,0.021611847000000003,0.006595715,0.00305568,0.017150272,1
1510,-0.043081407,0.038385153,-0.010433419000000001,-0.006508826999999999,-0.051373344,-0.032954987000000005,-0.019882444,-0.006242462,-0.02272595,-0.015835358,0.01711778,-0.006689138000000001,5
1511,-0.014432598999999999,0.002609471,-0.007587924,0.01462051,-0.008761887,-0.028373212000000002,-0.05828345,-0.022453189,-0.026327642000000002,0.032196853,0.00735061,0.016891953,3
1512,-0.037739273,0.015197556999999999,-0.03366085,0.003626237,-0.05735895,-0.048669725999999996,-0.004425682,-0.013234356000000001,-0.048686225,-0.022230774,-0.020720655,0.014314532,3
1513,0.050881542,-0.023741966,0.0059887809999999994,-0.050378155,-0.0037116159999999996,-0.05151221,0.01313252,0.014169388,-0.014424128,-0.002975562,-0.000919543,0.015098415,0
1514,-0.032264855,0.000610371,0.001750891,-0.030648286,0.009443291999999999,0.004665333,-0.00283452,-0.025682747000000002,-0.051405995999999995,0.018039128,0.016767105,0.05216891,4
1515,-0.011754213999999999,-0.018123632,0.018786132,0.025871862000000002,0.03934255,0.01600972,0.006347185,0.002149082,0.019369906,-0.05366934,-0.00260869,-0.06893416,2
